"input_model","fitted_model","participant","nLL","lambda","beta","tau","recency","surprise_plus","asymmetry"
"recency","surprise+",6,122.274997380054,-0.566852636645883,1.36670051547923,-4.35811118608085,NA,362.023678462518,-2.10539616178721
"recency","surprise+",6,118.473930352915,-0.981450703026436,3.48192266134918,-7.61498083695769,NA,362.023678462518,-2.10539616178721
"recency","surprise+",6,125.117667585917,-1.02394550218075,3.74655735209181,-6.68435053995574,NA,362.023678462518,-2.10539616178721
"recency","surprise+",6,119.284182010161,-0.792187103070319,3.10060603123319,-2.3372862174115,NA,362.023678462518,-2.10539616178721
"recency","surprise+",6,119.781087003914,-0.60405929294596,2.04929782674804,-2.04915832301845,NA,362.023678462518,-2.10539616178721
"recency","surprise+",6,119.143100048652,-0.569258684608311,1.93338093953988,-2.4732649885118,NA,362.023678462518,-2.10539616178721
"recency","surprise+",6,119.60500049523,1.39450285188167,5.30756276918995,-0.856822542846203,NA,362.023678462518,-2.10539616178721
"recency","surprise+",7,132.058325752923,-3.83448347557396,4.11126781572839,-7.20253883048803,NA,33.000768206316,-0.165869357102029
"recency","surprise+",7,119.511493571676,-7.21303561702371,3.99518312090594,-6.61607255063514,NA,33.000768206316,-0.165869357102029
"recency","surprise+",7,119.425751993574,1.25443628393885,5.28820880976736,-7.7028081990156,NA,33.000768206316,-0.165869357102029
"recency","surprise+",7,119.316896433869,-3.76966494172933,4.72270770083921,-8.99553080776322,NA,33.000768206316,-0.165869357102029
"recency","surprise+",7,119.892307068394,5.30309235211462,-5.27896574504607,-4.05362569292039,NA,33.000768206316,-0.165869357102029
"recency","surprise+",7,119.288269945042,-5.94381885777745,-0.379407336429739,-7.77424319776161,NA,33.000768206316,-0.165869357102029
"recency","surprise+",7,119.628718498328,0.468719859210316,4.54462923746951,-3.96975886983598,NA,33.000768206316,-0.165869357102029
"recency","surprise+",8,66.438631640606,-3.0859593052056,-46.3698963271782,-9.99999989938901,NA,-977.669005818214,8.43934051128909
"recency","surprise+",8,66.4386266489604,-9.02214755743314,-47.7055252294145,-9.99999999687273,NA,-977.669005818214,8.43934051128909
"recency","surprise+",8,70.0933542472672,-4.94197501524834,-48.950622677115,-9.99999998107424,NA,-977.669005818214,8.43934051128909
"recency","surprise+",8,66.4386266361068,-7.35396018140626,-45.6619627167939,-9.99999999712375,NA,-977.669005818214,8.43934051128909
"recency","surprise+",8,0.029982014387056,-7.93585197836175,-45.9571862671124,-9.99999994237007,NA,-977.669005818214,8.43934051128909
"recency","surprise+",8,66.4386338118024,-5.16808965168498,-46.8703530690494,-9.9999998569869,NA,-977.669005818214,8.43934051128909
"recency","surprise+",8,0.029982014387056,-4.7930688923046,-47.2582099711361,-9.99999998122151,NA,-977.669005818214,8.43934051128909
"recency","surprise+",9,119.164351973363,0.673979092133766,4.8777314981588,-9.38214433265483,NA,36.0007600206006,0.643677937522035
"recency","surprise+",9,119.443056869791,0.532728218726249,5.08894155426568,-9.4509326161003,NA,36.0007600206006,0.643677937522035
"recency","surprise+",9,119.444195164487,-5.87446382269263,5.41832027177354,-7.19593862223393,NA,36.0007600206006,0.643677937522035
"recency","surprise+",9,124.124205453876,0.298922366957427,4.42640281737129,-0.937025912336805,NA,36.0007600206006,0.643677937522035
"recency","surprise+",9,119.527658920233,0.129192710769689,4.28184095329097,-2.22055508987049,NA,36.0007600206006,0.643677937522035
"recency","surprise+",9,123.009938235684,-6.27861177548766,3.53264517560835,-7.62031977081605,NA,36.0007600206006,0.643677937522035
"recency","surprise+",9,133.467137948746,-0.877898796334103,3.58583920219028,-6.8972233346847,NA,36.0007600206006,0.643677937522035
"recency","surprise+",10,119.894763639919,2.27133044879884,-43.6928928354366,-2.65019073688805,NA,18.0028388486998,2.40643491391093
"recency","surprise+",10,119.536456831407,-5.68848703144453,5.2076350629093,-6.93314791191369,NA,18.0028388486998,2.40643491391093
"recency","surprise+",10,120.431220724545,7.42095478737252,-8.52880372989586,-9.15357544321776,NA,18.0028388486998,2.40643491391093
"recency","surprise+",10,120.474498996287,3.41972962282076,-19.6363525940451,-5.9843920468796,NA,18.0028388486998,2.40643491391093
"recency","surprise+",10,119.60347276844,-0.28610774084946,4.08605625708867,-8.46988878568674,NA,18.0028388486998,2.40643491391093
"recency","surprise+",10,135.982827172599,1.78217914495289,-25.9585155792804,-2.76527555458446,NA,18.0028388486998,2.40643491391093
"recency","surprise+",10,119.867300808528,5.91000144835562,-41.5083739239004,-5.98818031085059,NA,18.0028388486998,2.40643491391093
"recency","surprise+",11,117.71329160197,1.07970308311336,4.07105045843548,3.11327196559133,NA,79.7606064376438,-9.24181167759121
"recency","surprise+",11,120.939692913732,3.88979750879338,6.46659796326687,3.04698181158111,NA,79.7606064376438,-9.24181167759121
"recency","surprise+",11,120.465656904738,5.74663759147356,-1.69412659293749,-5.62470218326868,NA,79.7606064376438,-9.24181167759121
"recency","surprise+",11,120.414490422375,2.67917500207798,4.71758683679009,3.78827882211557,NA,79.7606064376438,-9.24181167759121
"recency","surprise+",11,120.361337748048,1.58765617536822,4.19807445935915,3.08035365898087,NA,79.7606064376438,-9.24181167759121
"recency","surprise+",11,117.429861942626,1.19875418807686,3.70062386804718,3.1896189813244,NA,79.7606064376438,-9.24181167759121
"recency","surprise+",11,123.276818931902,0.37277998697758,2.94417873986929,1.09995212573558,NA,79.7606064376438,-9.24181167759121
"recency","surprise+",12,66.438637355824,-3.53187995891146,-47.1133428076815,-9.99999978777436,NA,-270.712888799608,-6.24787953807241
"recency","surprise+",12,66.4386274486828,-7.14126709178581,-47.5806555144118,-9.99999998125465,NA,-270.712888799608,-6.24787953807241
"recency","surprise+",12,0.029982014387056,-9.02480464966789,-48.4740703497855,-9.99999999823682,NA,-270.712888799608,-6.24787953807241
"recency","surprise+",12,0.029982014387056,-3.38996282362848,-47.2641258287928,-9.9999999097076,NA,-270.712888799608,-6.24787953807241
"recency","surprise+",12,0.029982014387056,-3.2169804106204,-49.5841431696411,-9.99999966347837,NA,-270.712888799608,-6.24787953807241
"recency","surprise+",12,66.4386304873664,-4.74674502289343,-49.7307431041873,-9.99999992191106,NA,-270.712888799608,-6.24787953807241
"recency","surprise+",12,0.029982014387056,-5.98766088817053,-47.6712615026564,-9.99999999221374,NA,-270.712888799608,-6.24787953807241
"recency","surprise+",13,119.915985959829,5.35445737217093,-8.23358493159568,-5.37004648366101,NA,287.489117254838,-3.18122528539019
"recency","surprise+",13,119.616641088145,3.69116208559585,-1.28278300818056,-1.54628077394765,NA,287.489117254838,-3.18122528539019
"recency","surprise+",13,121.538451652824,3.5972559884464,-16.9398118574717,-4.00458526124502,NA,287.489117254838,-3.18122528539019
"recency","surprise+",13,119.947171220562,2.07312774243085,8.36380479124933,1.69571146935671,NA,287.489117254838,-3.18122528539019
"recency","surprise+",13,126.121631509285,2.56496212910861,7.8456863558352,-7.7957759295707,NA,287.489117254838,-3.18122528539019
"recency","surprise+",13,119.211031727636,-0.97358226461378,-0.615041048736302,-3.57483667972078,NA,287.489117254838,-3.18122528539019
"recency","surprise+",13,125.727870062985,-1.20849700459771,3.57372826334277,-5.89915904864925,NA,287.489117254838,-3.18122528539019
"recency","surprise+",14,119.342951627697,3.58170429300517,6.42295193858445,2.60175759993101,NA,-6.379360858673,-3.52694883321081
"recency","surprise+",14,119.451442718806,6.94946197694087,-46.5028114127476,-4.89681564305591,NA,-6.379360858673,-3.52694883321081
"recency","surprise+",14,120.246892611674,6.34977948572487,-15.004729768839,-9.55775499716401,NA,-6.379360858673,-3.52694883321081
"recency","surprise+",14,121.393976177957,6.12364372774818,-15.7102523964838,-9.49241752463362,NA,-6.379360858673,-3.52694883321081
"recency","surprise+",14,120.252003823411,2.23718392100629,-4.86355532086006,-1.45704539138882,NA,-6.379360858673,-3.52694883321081
"recency","surprise+",14,119.773855345344,2.72615493354464,-5.82440847609861,-1.8911170010379,NA,-6.379360858673,-3.52694883321081
"recency","surprise+",14,119.777975862641,3.01649466653168,6.53866224456578,3.39175883866906,NA,-6.379360858673,-3.52694883321081
"recency","surprise+",15,0.029982014387056,-8.39345104977075,-48.9945222120576,-9.99999996695436,NA,-36.8886388800307,6.23130828064494
"recency","surprise+",15,0.029982014387056,-2.1722679249771,-41.5962725891556,-9.99999998751191,NA,-36.8886388800307,6.23130828064494
"recency","surprise+",15,0.029982014387056,-2.92523894533967,-47.578345172364,-9.99999999216264,NA,-36.8886388800307,6.23130828064494
"recency","surprise+",15,0.029982014387056,-6.6240307178131,-34.084397279913,-9.99999989550814,NA,-36.8886388800307,6.23130828064494
"recency","surprise+",15,66.4386367813752,-7.11667436453165,-48.4213059865071,-9.99999979899299,NA,-36.8886388800307,6.23130828064494
"recency","surprise+",15,66.4386269392178,-6.06247467033977,-32.6819688219236,-9.99999999126822,NA,-36.8886388800307,6.23130828064494
"recency","surprise+",15,0.029982014387056,-2.3742716675306,-45.432009356366,-9.99999996366388,NA,-36.8886388800307,6.23130828064494
"recency","surprise+",16,119.894451802498,-9.99757843443313,-29.0457588649699,-1.77210703241293,NA,67.7922230449049,0.418374392818247
"recency","surprise+",16,119.893963707892,-9.37074932482847,-40.8929545188842,-1.72850290702157,NA,67.7922230449049,0.418374392818247
"recency","surprise+",16,119.942617398616,-5.28912933193,-37.4139944087787,-1.77983099371155,NA,67.7922230449049,0.418374392818247
"recency","surprise+",16,119.158875098978,5.50176243390888,7.74003113619983,3.81819341867043,NA,67.7922230449049,0.418374392818247
"recency","surprise+",16,121.573909858506,-4.06807927394359,-29.1238105001932,-1.7631486668194,NA,67.7922230449049,0.418374392818247
"recency","surprise+",16,119.910994420665,-3.76699908413246,-39.2682319602088,-1.82819666711831,NA,67.7922230449049,0.418374392818247
"recency","surprise+",16,120.571357907764,4.9921055068836,-6.23673621729018,-3.25100265953694,NA,67.7922230449049,0.418374392818247
"recency","surprise+",17,123.185195683906,2.6176055625956,-10.0931273309582,-2.42578137081988,NA,205.272516462603,-0.524472586167339
"recency","surprise+",17,121.607623635833,2.66075723565353,-16.2043679738417,-1.91003677985021,NA,205.272516462603,-0.524472586167339
"recency","surprise+",17,119.87440513617,8.67905381455272,-34.8355178202081,-9.54456039704382,NA,205.272516462603,-0.524472586167339
"recency","surprise+",17,119.894763639919,2.42374416796373,-2.81920275017489,-3.59065404037142,NA,205.272516462603,-0.524472586167339
"recency","surprise+",17,124.601281843072,3.23306618511918,-3.25225291653604,-6.27916869215017,NA,205.272516462603,-0.524472586167339
"recency","surprise+",17,119.888770659441,7.65314687007869,-10.9698842805283,-7.7324590929067,NA,205.272516462603,-0.524472586167339
"recency","surprise+",17,119.892061243034,4.42130889763838,-41.7567647760734,-4.19170774251107,NA,205.272516462603,-0.524472586167339
"recency","surprise+",18,107.014927309849,0.108771865580617,-16.667531828506,-2.33466732600347,NA,26.6632509848487,0.950919471282999
"recency","surprise+",18,119.878469179915,-0.0148756757090376,-15.0809922065695,-2.38501473647775,NA,26.6632509848487,0.950919471282999
"recency","surprise+",18,104.68369731441,0.0183074292991554,-18.4083023741176,-2.41241009091437,NA,26.6632509848487,0.950919471282999
"recency","surprise+",18,119.894195445571,0.00999350988876703,-41.717462225096,-2.47321880819553,NA,26.6632509848487,0.950919471282999
"recency","surprise+",18,155.23023060844,-0.0425344409173665,-14.4913119965273,-2.97478900100028,NA,26.6632509848487,0.950919471282999
"recency","surprise+",18,117.123909894572,0.101193323425155,-16.4584704049419,-2.41064850085738,NA,26.6632509848487,0.950919471282999
"recency","surprise+",18,214.26498028868,3.40321318339556,-46.51604184353,-6.6021289099613,NA,26.6632509848487,0.950919471282999
"recency","surprise+",19,0.029982014387056,-7.76398080677001,-46.2646113660434,-9.99999959860443,NA,398.363945502392,5.31694874433767
"recency","surprise+",19,66.4484023896354,-5.30073062152488,-47.9773012779806,-9.99980906735891,NA,398.363945502392,5.31694874433767
"recency","surprise+",19,149.682422411519,-6.09358150339926,-48.4474328355451,-9.99999998525439,NA,398.363945502392,5.31694874433767
"recency","surprise+",19,0.029982014387056,-2.52104569299046,-46.6736905777226,-9.9999996472583,NA,398.363945502392,5.31694874433767
"recency","surprise+",19,66.4529161553595,-2.49055421305119,-48.0718613835052,-9.99972089881705,NA,398.363945502392,5.31694874433767
"recency","surprise+",19,0.029982014387056,-9.46515350881639,-48.8816493156181,-9.99998150770983,NA,398.363945502392,5.31694874433767
"recency","surprise+",19,0.029982014387056,-6.0403947278179,-26.7522557740266,-9.99950375317968,NA,398.363945502392,5.31694874433767
"recency","surprise+",20,120.551234463693,-0.213218447116007,-1.9646517976215,-1.28845170477668,NA,995.729954447597,-0.141948862437115
"recency","surprise+",20,119.678927487948,0.621556327678263,7.61979408746167,-4.18825079702157,NA,995.729954447597,-0.141948862437115
"recency","surprise+",20,121.424323647304,-4.19082357933007,-1.16993211583575,-2.51249008464515,NA,995.729954447597,-0.141948862437115
"recency","surprise+",20,121.809153714959,-0.246371006189866,-2.59588311695927,-0.973273376679445,NA,995.729954447597,-0.141948862437115
"recency","surprise+",20,119.964361728203,1.90421605726884,-39.5468000035667,0.391543110353871,NA,995.729954447597,-0.141948862437115
"recency","surprise+",20,119.49136802707,7.77644997426313,11.1079031060472,-8.8479440184386,NA,995.729954447597,-0.141948862437115
"recency","surprise+",20,121.764827478551,1.79825085241337,-27.2424466759322,-0.000484943920981598,NA,995.729954447597,-0.141948862437115
"recency","surprise+",21,118.531233157489,1.25340584655652,2.02340733564928,1.2783250165735,NA,-229.258434490972,2.74366158992052
"recency","surprise+",21,117.575688223367,1.33236312050781,3.07875535251954,2.30490916268153,NA,-229.258434490972,2.74366158992052
"recency","surprise+",21,121.648821845499,1.30342899431689,2.72319129099636,1.75331671512546,NA,-229.258434490972,2.74366158992052
"recency","surprise+",21,117.923919552321,1.34574900156583,3.35445105433073,2.57607306527787,NA,-229.258434490972,2.74366158992052
"recency","surprise+",21,118.426928632501,1.42389633155344,2.68108622301654,1.81097981532627,NA,-229.258434490972,2.74366158992052
"recency","surprise+",21,118.501274674256,1.31541002065357,3.26629176270217,2.48510659621796,NA,-229.258434490972,2.74366158992052
"recency","surprise+",21,120.103054241887,2.67964701520761,7.43307736031868,3.17349587429383,NA,-229.258434490972,2.74366158992052
"recency","surprise+",22,121.715820133441,1.37408313996324,4.54144482301289,3.7542142393376,NA,5.74616768141871,3.8731502156755
"recency","surprise+",22,119.875414553458,7.2487159189637,-8.5091793715371,-9.88064525603328,NA,5.74616768141871,3.8731502156755
"recency","surprise+",22,119.467043554924,6.68704414694501,-5.56173518704457,-9.92096380842588,NA,5.74616768141871,3.8731502156755
"recency","surprise+",22,139.06211044686,-3.31099827706374,4.01331207472941,-5.24925310521077,NA,5.74616768141871,3.8731502156755
"recency","surprise+",22,120.847877008767,4.73038056738047,8.51085379779267,3.0653318280682,NA,5.74616768141871,3.8731502156755
"recency","surprise+",22,119.609864952408,0.865860285945236,4.10930303912915,4.09432573869056,NA,5.74616768141871,3.8731502156755
"recency","surprise+",22,120.56993008127,2.13096144928187,5.62792549979824,3.64807590688744,NA,5.74616768141871,3.8731502156755
"recency","surprise+",23,119.245192083082,3.38782591983825,-3.09594572999632,-6.89378183758261,NA,827.427767764102,4.08457510664365
"recency","surprise+",23,119.894763639919,2.97882058407545,-2.35940217971802,-4.7376747678623,NA,827.427767764102,4.08457510664365
